mode,frequency_cm-1,imaginary
1,13.11,False
2,17.66,False
3,23.98,False
4,25.05,False
5,34.02,False
6,39.34,False
7,53.16,False
8,54.7,False
9,60.38,False
10,63.73,False
11,64.82,False
12,70.06,False
13,77.61,False
14,83.67,False
15,84.71,False
16,95.94,False
17,102.87,False
18,108.48,False
19,119.14,False
20,125.27,False
21,131.88,False
22,142.54,False
23,157.93,False
24,159.19,False
25,171.89,False
26,176.81,False
27,194.48,False
28,201.16,False
29,234.44,False
30,239.0,False
31,247.12,False
32,261.38,False
33,290.7,False
34,295.04,False
35,301.51,False
36,323.25,False
37,345.03,False
38,354.62,False
39,376.98,False
40,382.39,False
41,389.39,False
42,392.91,False
43,409.04,False
44,415.5,False
45,446.5,False
46,452.09,False
47,477.02,False
48,491.21,False
49,527.13,False
50,533.29,False
51,566.15,False
52,578.75,False
53,601.81,False
54,614.27,False
55,617.37,False
56,639.99,False
57,672.04,False
58,689.96,False
59,720.06,False
60,728.07,False
61,764.36,False
62,771.44,False
63,792.33,False
64,803.48,False
65,809.09,False
66,862.74,False
67,871.69,False
68,882.42,False
69,893.95,False
70,906.83,False
71,920.91,False
72,924.63,False
73,930.12,False
74,938.97,False
75,976.62,False
76,992.0,False
77,995.21,False
78,1001.87,False
79,1010.41,False
80,1015.04,False
81,1018.76,False
82,1037.3,False
83,1073.59,False
84,1078.42,False
85,1089.63,False
86,1104.62,False
87,1108.68,False
88,1118.16,False
89,1130.16,False
90,1144.07,False
91,1156.68,False
92,1163.92,False
93,1195.96,False
94,1208.27,False
95,1218.41,False
96,1220.45,False
97,1222.14,False
98,1241.61,False
99,1254.15,False
100,1266.24,False
101,1280.63,False
102,1283.78,False
103,1285.97,False
104,1295.26,False
105,1313.38,False
106,1320.98,False
107,1342.42,False
108,1347.09,False
109,1374.81,False
110,1383.27,False
111,1393.12,False
112,1419.94,False
113,1423.9,False
114,1428.48,False
115,1433.77,False
116,1455.55,False
117,1462.5,False
118,1465.1,False
119,1476.6,False
120,1477.48,False
121,1484.26,False
122,1486.21,False
123,1496.29,False
124,1500.74,False
125,1504.63,False
126,1515.72,False
127,1550.0,False
128,1559.67,False
129,1577.27,False
130,1615.05,False
131,1637.58,False
132,1677.89,False
133,1709.63,False
134,1759.39,False
135,2807.13,False
136,2918.79,False
137,2960.42,False
138,2970.27,False
139,2970.37,False
140,2982.82,False
141,2989.65,False
142,2991.48,False
143,3000.32,False
144,3001.39,False
145,3020.44,False
146,3032.91,False
147,3033.08,False
148,3033.96,False
149,3038.39,False
150,3052.16,False
151,3058.32,False
152,3060.61,False
153,3063.79,False
154,3075.23,False
155,3080.43,False
156,3082.94,False
157,3088.31,False
158,3334.2,False
159,3369.86,False
160,3399.11,False
161,3442.28,False
162,3456.25,False
163,3543.94,False
164,3577.93,False
165,3663.16,False
