mode,frequency_cm-1,imaginary
1,11.27,False
2,17.11,False
3,23.08,False
4,28.67,False
5,33.52,False
6,36.55,False
7,47.99,False
8,49.09,False
9,55.21,False
10,60.27,False
11,68.02,False
12,72.46,False
13,79.55,False
14,86.25,False
15,88.41,False
16,106.5,False
17,108.34,False
18,112.59,False
19,119.38,False
20,122.15,False
21,123.19,False
22,142.36,False
23,158.21,False
24,167.85,False
25,178.75,False
26,183.15,False
27,192.42,False
28,201.84,False
29,211.72,False
30,230.71,False
31,233.1,False
32,245.56,False
33,264.08,False
34,291.55,False
35,310.39,False
36,312.02,False
37,349.73,False
38,365.7,False
39,373.73,False
40,378.85,False
41,387.55,False
42,395.87,False
43,411.58,False
44,418.83,False
45,430.97,False
46,470.8,False
47,485.56,False
48,506.57,False
49,517.89,False
50,536.78,False
51,576.43,False
52,586.31,False
53,601.45,False
54,615.02,False
55,635.52,False
56,648.44,False
57,652.79,False
58,686.68,False
59,698.07,False
60,720.2,False
61,735.92,False
62,761.74,False
63,785.7,False
64,788.71,False
65,808.96,False
66,852.69,False
67,866.01,False
68,883.85,False
69,890.65,False
70,904.22,False
71,915.58,False
72,920.59,False
73,923.45,False
74,935.8,False
75,936.92,False
76,1000.95,False
77,1003.64,False
78,1009.52,False
79,1020.27,False
80,1033.22,False
81,1035.22,False
82,1053.51,False
83,1088.67,False
84,1089.79,False
85,1104.9,False
86,1105.4,False
87,1113.64,False
88,1131.93,False
89,1143.16,False
90,1146.58,False
91,1163.69,False
92,1167.09,False
93,1199.37,False
94,1207.73,False
95,1215.2,False
96,1224.22,False
97,1225.91,False
98,1245.05,False
99,1258.32,False
100,1265.2,False
101,1280.98,False
102,1291.7,False
103,1293.14,False
104,1305.73,False
105,1323.64,False
106,1330.62,False
107,1345.44,False
108,1348.12,False
109,1376.72,False
110,1384.78,False
111,1392.23,False
112,1417.28,False
113,1430.18,False
114,1432.49,False
115,1441.12,False
116,1456.15,False
117,1459.29,False
118,1463.9,False
119,1466.62,False
120,1467.31,False
121,1486.3,False
122,1487.62,False
123,1492.71,False
124,1499.82,False
125,1502.38,False
126,1525.8,False
127,1543.07,False
128,1560.14,False
129,1576.16,False
130,1623.02,False
131,1652.64,False
132,1689.99,False
133,1707.44,False
134,1746.89,False
135,2848.26,False
136,2949.09,False
137,2955.71,False
138,2970.63,False
139,2975.64,False
140,2988.54,False
141,2988.76,False
142,2991.7,False
143,2997.61,False
144,3008.31,False
145,3019.41,False
146,3028.87,False
147,3037.29,False
148,3041.47,False
149,3045.5,False
150,3053.08,False
151,3055.32,False
152,3057.64,False
153,3063.65,False
154,3070.21,False
155,3072.19,False
156,3077.63,False
157,3108.29,False
158,3231.42,False
159,3328.87,False
160,3380.6,False
161,3396.35,False
162,3409.54,False
163,3494.54,False
164,3652.58,False
165,3669.55,False
