mode,frequency_cm-1,imaginary
1,-12.82,True
2,11.29,False
3,18.68,False
4,28.29,False
5,28.84,False
6,34.49,False
7,46.16,False
8,49.58,False
9,53.28,False
10,55.74,False
11,60.69,False
12,66.31,False
13,72.9,False
14,81.83,False
15,84.65,False
16,97.85,False
17,102.79,False
18,113.33,False
19,124.37,False
20,126.37,False
21,152.31,False
22,160.93,False
23,172.91,False
24,175.79,False
25,180.17,False
26,185.99,False
27,194.66,False
28,217.08,False
29,231.06,False
30,241.16,False
31,262.28,False
32,277.95,False
33,285.17,False
34,291.15,False
35,303.17,False
36,323.76,False
37,338.36,False
38,352.35,False
39,364.55,False
40,379.97,False
41,383.21,False
42,399.47,False
43,413.75,False
44,417.94,False
45,442.98,False
46,445.31,False
47,475.95,False
48,486.96,False
49,520.91,False
50,533.46,False
51,577.97,False
52,601.9,False
53,614.13,False
54,642.92,False
55,644.72,False
56,671.96,False
57,691.25,False
58,718.36,False
59,721.95,False
60,728.14,False
61,753.2,False
62,774.47,False
63,791.45,False
64,808.69,False
65,817.37,False
66,866.4,False
67,869.73,False
68,882.79,False
69,893.43,False
70,908.07,False
71,920.97,False
72,922.46,False
73,929.24,False
74,939.47,False
75,975.62,False
76,992.29,False
77,995.42,False
78,1001.72,False
79,1008.35,False
80,1019.29,False
81,1035.76,False
82,1057.62,False
83,1072.13,False
84,1079.17,False
85,1089.92,False
86,1104.63,False
87,1109.41,False
88,1118.39,False
89,1130.93,False
90,1145.17,False
91,1158.07,False
92,1165.18,False
93,1196.84,False
94,1208.85,False
95,1219.15,False
96,1221.71,False
97,1222.88,False
98,1238.82,False
99,1252.88,False
100,1266.07,False
101,1282.24,False
102,1284.69,False
103,1286.75,False
104,1294.85,False
105,1314.92,False
106,1322.17,False
107,1345.41,False
108,1347.77,False
109,1374.03,False
110,1382.68,False
111,1392.85,False
112,1419.8,False
113,1423.82,False
114,1431.31,False
115,1433.67,False
116,1455.23,False
117,1462.82,False
118,1465.71,False
119,1475.14,False
120,1478.46,False
121,1480.64,False
122,1484.45,False
123,1495.12,False
124,1501.33,False
125,1504.37,False
126,1515.27,False
127,1542.4,False
128,1550.09,False
129,1577.86,False
130,1616.7,False
131,1645.15,False
132,1694.35,False
133,1710.12,False
134,1757.89,False
135,2786.16,False
136,2915.1,False
137,2959.46,False
138,2969.36,False
139,2969.72,False
140,2983.51,False
141,2989.09,False
142,2991.45,False
143,2999.14,False
144,3002.06,False
145,3023.05,False
146,3031.5,False
147,3032.09,False
148,3032.21,False
149,3038.19,False
150,3052.36,False
151,3055.93,False
152,3061.29,False
153,3065.55,False
154,3069.14,False
155,3075.1,False
156,3080.72,False
157,3100.33,False
158,3245.11,False
159,3303.01,False
160,3321.76,False
161,3406.07,False
162,3452.28,False
163,3473.09,False
164,3656.83,False
165,3664.63,False
