mode,frequency_cm-1,imaginary
1,12.18,False
2,18.57,False
3,25.35,False
4,25.78,False
5,34.81,False
6,39.82,False
7,52.83,False
8,54.41,False
9,60.09,False
10,62.95,False
11,63.96,False
12,70.07,False
13,78.04,False
14,81.82,False
15,84.67,False
16,96.41,False
17,103.92,False
18,108.94,False
19,119.27,False
20,125.79,False
21,131.42,False
22,140.64,False
23,149.55,False
24,158.28,False
25,173.12,False
26,176.89,False
27,196.33,False
28,201.21,False
29,235.15,False
30,239.11,False
31,254.06,False
32,261.56,False
33,290.56,False
34,295.1,False
35,301.28,False
36,323.44,False
37,345.75,False
38,354.66,False
39,376.96,False
40,377.74,False
41,387.72,False
42,394.66,False
43,408.68,False
44,415.22,False
45,446.63,False
46,452.33,False
47,476.85,False
48,491.23,False
49,522.96,False
50,532.8,False
51,565.75,False
52,578.75,False
53,601.79,False
54,614.27,False
55,614.67,False
56,640.39,False
57,672.15,False
58,689.99,False
59,720.17,False
60,728.11,False
61,764.07,False
62,772.94,False
63,792.32,False
64,806.24,False
65,810.62,False
66,863.03,False
67,871.55,False
68,882.39,False
69,893.82,False
70,906.92,False
71,920.96,False
72,924.62,False
73,929.84,False
74,939.1,False
75,976.45,False
76,992.02,False
77,995.39,False
78,1001.87,False
79,1010.22,False
80,1016.82,False
81,1019.4,False
82,1037.58,False
83,1073.5,False
84,1078.37,False
85,1089.62,False
86,1104.68,False
87,1108.9,False
88,1118.17,False
89,1130.15,False
90,1144.07,False
91,1156.71,False
92,1164.06,False
93,1195.95,False
94,1208.34,False
95,1218.61,False
96,1220.34,False
97,1222.19,False
98,1241.78,False
99,1253.89,False
100,1266.22,False
101,1280.7,False
102,1283.9,False
103,1285.98,False
104,1295.38,False
105,1313.24,False
106,1320.72,False
107,1342.71,False
108,1347.3,False
109,1374.57,False
110,1382.29,False
111,1393.14,False
112,1419.97,False
113,1423.92,False
114,1428.5,False
115,1433.81,False
116,1455.53,False
117,1462.53,False
118,1465.22,False
119,1476.53,False
120,1477.54,False
121,1484.27,False
122,1485.66,False
123,1496.05,False
124,1500.72,False
125,1504.66,False
126,1515.32,False
127,1549.77,False
128,1560.84,False
129,1577.48,False
130,1614.93,False
131,1636.19,False
132,1677.02,False
133,1709.97,False
134,1759.36,False
135,2809.73,False
136,2918.45,False
137,2959.92,False
138,2969.89,False
139,2970.68,False
140,2983.09,False
141,2989.69,False
142,2990.93,False
143,3000.31,False
144,3001.34,False
145,3021.22,False
146,3032.64,False
147,3033.0,False
148,3033.72,False
149,3038.29,False
150,3053.02,False
151,3058.39,False
152,3060.48,False
153,3064.24,False
154,3075.62,False
155,3080.16,False
156,3081.98,False
157,3088.99,False
158,3333.23,False
159,3367.35,False
160,3403.33,False
161,3441.42,False
162,3456.2,False
163,3533.53,False
164,3589.27,False
165,3664.32,False
