mode,frequency_cm-1,imaginary
1,1.59,False
2,7.68,False
3,12.92,False
4,17.07,False
5,18.81,False
6,32.68,False
7,35.32,False
8,36.95,False
9,39.85,False
10,45.3,False
11,48.23,False
12,55.54,False
13,60.4,False
14,66.03,False
15,68.62,False
16,82.29,False
17,84.91,False
18,87.68,False
19,89.68,False
20,92.64,False
21,94.97,False
22,104.33,False
23,113.61,False
24,116.32,False
25,117.78,False
26,123.62,False
27,126.31,False
28,140.16,False
29,146.4,False
30,149.47,False
31,154.07,False
32,157.35,False
33,165.39,False
34,168.98,False
35,179.19,False
36,187.24,False
37,212.27,False
38,219.73,False
39,230.4,False
40,231.68,False
41,238.63,False
42,250.57,False
43,253.89,False
44,260.48,False
45,272.98,False
46,292.05,False
47,294.03,False
48,297.29,False
49,317.52,False
50,334.36,False
51,338.31,False
52,362.11,False
53,365.21,False
54,381.9,False
55,396.14,False
56,409.61,False
57,412.56,False
58,420.31,False
59,451.42,False
60,456.07,False
61,462.13,False
62,480.07,False
63,486.49,False
64,488.99,False
65,498.09,False
66,527.75,False
67,534.12,False
68,553.31,False
69,581.21,False
70,585.98,False
71,592.34,False
72,599.58,False
73,607.52,False
74,617.42,False
75,623.37,False
76,646.99,False
77,656.81,False
78,671.99,False
79,691.65,False
80,701.01,False
81,707.98,False
82,728.26,False
83,736.45,False
84,769.35,False
85,777.15,False
86,796.02,False
87,806.21,False
88,818.63,False
89,863.05,False
90,865.09,False
91,866.67,False
92,873.87,False
93,877.69,False
94,894.39,False
95,896.28,False
96,917.11,False
97,919.12,False
98,925.57,False
99,931.07,False
100,934.68,False
101,948.14,False
102,977.8,False
103,992.01,False
104,994.62,False
105,1004.92,False
106,1008.85,False
107,1012.93,False
108,1020.43,False
109,1034.3,False
110,1035.15,False
111,1067.16,False
112,1079.06,False
113,1079.71,False
114,1104.96,False
115,1105.41,False
116,1117.79,False
117,1118.24,False
118,1125.57,False
119,1130.84,False
120,1139.57,False
121,1141.81,False
122,1159.23,False
123,1162.65,False
124,1170.22,False
125,1174.72,False
126,1194.64,False
127,1197.56,False
128,1211.83,False
129,1218.33,False
130,1219.66,False
131,1223.44,False
132,1226.66,False
133,1244.92,False
134,1255.78,False
135,1265.8,False
136,1267.91,False
137,1282.71,False
138,1284.98,False
139,1287.55,False
140,1300.9,False
141,1308.28,False
142,1317.23,False
143,1322.73,False
144,1326.4,False
145,1331.43,False
146,1339.17,False
147,1364.0,False
148,1365.69,False
149,1375.34,False
150,1388.57,False
151,1393.04,False
152,1397.4,False
153,1410.29,False
154,1419.45,False
155,1421.32,False
156,1435.31,False
157,1440.55,False
158,1448.89,False
159,1459.56,False
160,1463.03,False
161,1468.77,False
162,1473.05,False
163,1477.45,False
164,1479.91,False
165,1485.17,False
