mode,frequency_cm-1,imaginary
1,-5.63,True
2,9.14,False
3,10.59,False
4,14.31,False
5,16.23,False
6,26.54,False
7,28.57,False
8,31.86,False
9,38.75,False
10,43.85,False
11,51.9,False
12,58.16,False
13,59.84,False
14,64.22,False
15,69.99,False
16,71.77,False
17,83.44,False
18,85.86,False
19,95.75,False
20,96.06,False
21,96.37,False
22,107.87,False
23,112.8,False
24,114.92,False
25,122.32,False
26,126.38,False
27,128.78,False
28,129.76,False
29,136.18,False
30,151.59,False
31,155.29,False
32,167.4,False
33,172.9,False
34,184.05,False
35,202.45,False
36,218.08,False
37,229.73,False
38,234.62,False
39,244.11,False
40,257.51,False
41,265.0,False
42,269.37,False
43,272.52,False
44,290.5,False
45,292.19,False
46,296.63,False
47,315.81,False
48,327.7,False
49,336.87,False
50,354.54,False
51,369.59,False
52,374.34,False
53,394.66,False
54,408.43,False
55,417.03,False
56,420.51,False
57,437.88,False
58,449.35,False
59,459.99,False
60,475.53,False
61,483.0,False
62,488.6,False
63,493.46,False
64,507.75,False
65,526.17,False
66,529.27,False
67,552.44,False
68,555.19,False
69,556.29,False
70,583.63,False
71,596.63,False
72,605.76,False
73,613.07,False
74,624.49,False
75,655.76,False
76,659.35,False
77,676.21,False
78,682.74,False
79,695.98,False
80,702.26,False
81,726.25,False
82,734.17,False
83,742.71,False
84,769.62,False
85,773.62,False
86,786.55,False
87,806.51,False
88,818.23,False
89,863.24,False
90,864.36,False
91,865.46,False
92,875.13,False
93,890.72,False
94,894.39,False
95,896.03,False
96,916.44,False
97,918.79,False
98,924.2,False
99,926.26,False
100,928.67,False
101,948.55,False
102,980.0,False
103,991.06,False
104,1000.41,False
105,1003.23,False
106,1008.44,False
107,1012.56,False
108,1022.58,False
109,1023.4,False
110,1034.86,False
111,1066.48,False
112,1070.89,False
113,1081.08,False
114,1101.68,False
115,1106.28,False
116,1107.54,False
117,1118.16,False
118,1123.11,False
119,1125.95,False
120,1138.86,False
121,1142.0,False
122,1155.29,False
123,1161.74,False
124,1170.32,False
125,1174.94,False
126,1191.33,False
127,1195.12,False
128,1199.94,False
129,1212.91,False
130,1219.29,False
131,1220.55,False
132,1224.17,False
133,1239.53,False
134,1247.04,False
135,1265.0,False
136,1267.54,False
137,1273.37,False
138,1283.69,False
139,1294.82,False
140,1302.68,False
141,1308.31,False
142,1317.15,False
143,1321.48,False
144,1329.15,False
145,1331.28,False
146,1353.13,False
147,1365.02,False
148,1366.59,False
149,1375.98,False
150,1393.57,False
151,1396.33,False
152,1398.68,False
153,1409.15,False
154,1416.48,False
155,1419.81,False
156,1425.85,False
157,1446.9,False
158,1449.21,False
159,1450.23,False
160,1461.96,False
161,1465.27,False
162,1473.25,False
163,1474.74,False
164,1479.9,False
165,1482.12,False
