mode,frequency_cm-1,imaginary
1,6.44,False
2,8.25,False
3,17.43,False
4,22.13,False
5,24.62,False
6,28.05,False
7,34.91,False
8,39.04,False
9,42.94,False
10,47.98,False
11,51.69,False
12,58.04,False
13,63.34,False
14,65.93,False
15,68.3,False
16,72.99,False
17,73.41,False
18,87.91,False
19,88.64,False
20,97.92,False
21,102.09,False
22,122.38,False
23,124.54,False
24,125.64,False
25,142.39,False
26,144.86,False
27,151.31,False
28,165.87,False
29,167.21,False
30,173.07,False
31,187.15,False
32,188.25,False
33,192.85,False
34,221.13,False
35,234.09,False
36,236.77,False
37,239.69,False
38,251.83,False
39,268.11,False
40,284.21,False
41,288.91,False
42,292.44,False
43,304.76,False
44,311.16,False
45,323.73,False
46,347.59,False
47,358.14,False
48,378.36,False
49,384.95,False
50,397.52,False
51,411.72,False
52,415.46,False
53,425.45,False
54,444.78,False
55,447.83,False
56,452.03,False
57,465.07,False
58,473.22,False
59,481.91,False
60,488.99,False
61,495.3,False
62,524.89,False
63,532.25,False
64,542.38,False
65,552.73,False
66,580.52,False
67,594.49,False
68,602.04,False
69,614.27,False
70,625.39,False
71,627.97,False
72,641.17,False
73,645.93,False
74,656.8,False
75,688.15,False
76,695.42,False
77,704.12,False
78,724.66,False
79,754.11,False
80,763.26,False
81,774.35,False
82,787.28,False
83,810.86,False
84,814.55,False
85,859.85,False
86,864.74,False
87,868.79,False
88,870.63,False
89,871.41,False
90,879.93,False
91,893.27,False
92,902.53,False
93,911.68,False
94,921.36,False
95,924.38,False
96,926.4,False
97,936.09,False
98,952.78,False
99,978.53,False
100,991.34,False
101,994.57,False
102,998.87,False
103,1005.67,False
104,1005.94,False
105,1020.89,False
106,1028.42,False
107,1031.27,False
108,1038.33,False
109,1068.7,False
110,1083.3,False
111,1086.3,False
112,1095.27,False
113,1104.86,False
114,1111.14,False
115,1117.93,False
116,1122.28,False
117,1126.15,False
118,1131.21,False
119,1140.37,False
120,1144.17,False
121,1164.76,False
122,1165.21,False
123,1169.12,False
124,1177.58,False
125,1196.7,False
126,1201.99,False
127,1211.6,False
128,1214.92,False
129,1217.22,False
130,1226.33,False
131,1229.77,False
132,1237.62,False
133,1256.81,False
134,1260.48,False
135,1267.06,False
136,1274.95,False
137,1278.12,False
138,1282.76,False
139,1289.3,False
140,1297.86,False
141,1309.71,False
142,1317.12,False
143,1319.94,False
144,1325.79,False
145,1332.87,False
146,1345.12,False
147,1345.33,False
148,1367.15,False
149,1370.61,False
150,1373.71,False
151,1391.41,False
152,1393.24,False
153,1402.57,False
154,1412.92,False
155,1415.92,False
156,1420.54,False
157,1434.43,False
158,1435.79,False
159,1450.72,False
160,1456.59,False
161,1460.1,False
162,1462.57,False
163,1466.25,False
164,1473.5,False
165,1474.14,False
