mode,frequency_cm-1,imaginary
1,3.75,False
2,9.46,False
3,19.11,False
4,21.85,False
5,25.81,False
6,27.64,False
7,35.69,False
8,38.67,False
9,41.33,False
10,48.09,False
11,51.66,False
12,55.96,False
13,62.02,False
14,63.78,False
15,68.05,False
16,69.76,False
17,72.17,False
18,84.92,False
19,87.86,False
20,98.39,False
21,110.36,False
22,122.47,False
23,124.22,False
24,125.58,False
25,141.32,False
26,143.3,False
27,151.55,False
28,165.02,False
29,166.61,False
30,172.08,False
31,186.98,False
32,189.31,False
33,194.73,False
34,222.66,False
35,237.34,False
36,237.55,False
37,239.94,False
38,251.54,False
39,270.49,False
40,287.47,False
41,289.52,False
42,291.53,False
43,304.07,False
44,311.17,False
45,322.0,False
46,347.58,False
47,361.77,False
48,379.86,False
49,385.41,False
50,398.45,False
51,411.08,False
52,415.23,False
53,420.56,False
54,443.28,False
55,444.4,False
56,452.74,False
57,462.35,False
58,470.43,False
59,481.23,False
60,489.0,False
61,495.95,False
62,528.16,False
63,531.13,False
64,543.53,False
65,552.78,False
66,579.91,False
67,594.3,False
68,601.91,False
69,613.24,False
70,625.23,False
71,631.58,False
72,639.34,False
73,645.78,False
74,656.59,False
75,688.7,False
76,696.29,False
77,704.07,False
78,725.06,False
79,751.66,False
80,763.06,False
81,774.38,False
82,787.59,False
83,812.43,False
84,816.37,False
85,859.67,False
86,864.79,False
87,869.92,False
88,870.62,False
89,872.07,False
90,879.94,False
91,893.5,False
92,902.54,False
93,912.51,False
94,921.42,False
95,924.41,False
96,927.28,False
97,933.46,False
98,953.06,False
99,978.02,False
100,991.36,False
101,994.27,False
102,997.13,False
103,1005.15,False
104,1006.54,False
105,1021.52,False
106,1028.91,False
107,1031.36,False
108,1037.92,False
109,1068.65,False
110,1081.54,False
111,1086.2,False
112,1096.52,False
113,1104.78,False
114,1110.91,False
115,1117.29,False
116,1121.53,False
117,1126.17,False
118,1130.73,False
119,1140.28,False
120,1141.78,False
121,1164.66,False
122,1165.09,False
123,1168.98,False
124,1177.53,False
125,1194.46,False
126,1201.84,False
127,1210.84,False
128,1214.25,False
129,1217.98,False
130,1226.14,False
131,1229.38,False
132,1238.32,False
133,1254.47,False
134,1258.4,False
135,1266.77,False
136,1273.75,False
137,1277.75,False
138,1282.25,False
139,1288.83,False
140,1296.63,False
141,1310.02,False
142,1317.06,False
143,1319.73,False
144,1325.86,False
145,1330.73,False
146,1343.57,False
147,1344.93,False
148,1367.18,False
149,1370.5,False
150,1373.9,False
151,1389.82,False
152,1393.18,False
153,1402.35,False
154,1412.83,False
155,1415.45,False
156,1420.4,False
157,1430.95,False
158,1435.43,False
159,1450.68,False
160,1456.15,False
161,1456.83,False
162,1462.53,False
163,1465.23,False
164,1474.46,False
165,1474.75,False
