mode,frequency_cm-1,imaginary
1,12.42,False
2,18.0,False
3,27.12,False
4,29.23,False
5,33.22,False
6,38.77,False
7,47.6,False
8,54.35,False
9,59.6,False
10,61.44,False
11,71.84,False
12,75.6,False
13,80.16,False
14,84.41,False
15,89.54,False
16,99.2,False
17,107.79,False
18,116.54,False
19,125.64,False
20,129.66,False
21,139.36,False
22,155.41,False
23,156.62,False
24,171.01,False
25,182.28,False
26,193.32,False
27,204.01,False
28,211.33,False
29,228.45,False
30,239.95,False
31,262.21,False
32,288.11,False
33,290.14,False
34,295.34,False
35,301.09,False
36,330.91,False
37,349.5,False
38,355.3,False
39,382.53,False
40,384.99,False
41,392.81,False
42,405.33,False
43,415.52,False
44,435.65,False
45,444.74,False
46,448.95,False
47,476.41,False
48,488.48,False
49,531.01,False
50,564.3,False
51,577.42,False
52,601.73,False
53,613.57,False
54,625.48,False
55,642.77,False
56,667.84,False
57,673.74,False
58,692.11,False
59,725.2,False
60,728.51,False
61,755.23,False
62,779.19,False
63,791.61,False
64,809.75,False
65,841.97,False
66,865.18,False
67,870.16,False
68,883.32,False
69,892.61,False
70,908.84,False
71,921.67,False
72,922.89,False
73,928.04,False
74,940.6,False
75,975.32,False
76,992.03,False
77,997.13,False
78,1002.42,False
79,1009.95,False
80,1019.0,False
81,1034.25,False
82,1050.45,False
83,1073.9,False
84,1077.25,False
85,1089.61,False
86,1104.61,False
87,1110.5,False
88,1116.73,False
89,1130.51,False
90,1144.79,False
91,1160.48,False
92,1164.27,False
93,1196.44,False
94,1208.84,False
95,1219.61,False
96,1222.49,False
97,1223.04,False
98,1238.87,False
99,1251.66,False
100,1265.53,False
101,1281.36,False
102,1284.81,False
103,1287.4,False
104,1296.29,False
105,1312.33,False
106,1322.47,False
107,1342.97,False
108,1348.5,False
109,1374.05,False
110,1381.85,False
111,1393.02,False
112,1418.77,False
113,1423.86,False
114,1430.15,False
115,1433.55,False
116,1457.31,False
117,1462.63,False
118,1466.2,False
119,1472.18,False
120,1478.54,False
121,1480.77,False
122,1484.33,False
123,1493.67,False
124,1501.39,False
125,1504.62,False
126,1514.29,False
127,1547.88,False
128,1551.56,False
129,1577.23,False
130,1615.33,False
131,1636.25,False
132,1678.14,False
133,1711.6,False
134,1758.82,False
135,2804.43,False
136,2913.83,False
137,2955.37,False
138,2969.81,False
139,2970.43,False
140,2986.22,False
141,2991.39,False
142,2991.92,False
143,3003.71,False
144,3009.12,False
145,3022.91,False
146,3030.16,False
147,3030.21,False
148,3032.34,False
149,3039.62,False
150,3050.99,False
151,3055.36,False
152,3056.79,False
153,3065.27,False
154,3070.47,False
155,3074.8,False
156,3081.98,False
157,3095.3,False
158,3221.98,False
159,3323.8,False
160,3324.84,False
161,3454.87,False
162,3462.17,False
163,3468.07,False
164,3571.51,False
165,3666.53,False
