mode,frequency_cm-1,imaginary
1,12.51,False
2,17.99,False
3,26.79,False
4,29.26,False
5,33.3,False
6,39.02,False
7,48.21,False
8,54.81,False
9,59.77,False
10,61.82,False
11,71.56,False
12,76.45,False
13,79.98,False
14,83.52,False
15,88.36,False
16,99.0,False
17,108.9,False
18,117.6,False
19,125.38,False
20,129.7,False
21,139.94,False
22,155.52,False
23,157.57,False
24,171.23,False
25,182.75,False
26,193.64,False
27,205.37,False
28,211.88,False
29,229.82,False
30,240.11,False
31,262.07,False
32,288.27,False
33,290.45,False
34,296.36,False
35,301.84,False
36,330.18,False
37,349.59,False
38,355.73,False
39,382.46,False
40,385.68,False
41,393.58,False
42,406.51,False
43,416.44,False
44,434.85,False
45,443.92,False
46,450.07,False
47,477.2,False
48,488.63,False
49,531.8,False
50,567.75,False
51,577.29,False
52,602.21,False
53,613.67,False
54,628.43,False
55,642.85,False
56,672.99,False
57,675.13,False
58,692.9,False
59,725.64,False
60,728.06,False
61,756.98,False
62,779.31,False
63,791.71,False
64,809.71,False
65,843.41,False
66,864.86,False
67,869.94,False
68,883.42,False
69,893.01,False
70,908.72,False
71,922.1,False
72,923.34,False
73,928.9,False
74,940.24,False
75,975.76,False
76,992.15,False
77,997.08,False
78,1002.36,False
79,1009.96,False
80,1018.92,False
81,1033.93,False
82,1048.73,False
83,1073.72,False
84,1077.26,False
85,1089.57,False
86,1104.63,False
87,1110.12,False
88,1117.12,False
89,1130.51,False
90,1144.58,False
91,1160.24,False
92,1164.08,False
93,1196.36,False
94,1209.1,False
95,1219.68,False
96,1222.52,False
97,1222.6,False
98,1239.24,False
99,1252.2,False
100,1265.73,False
101,1281.66,False
102,1285.0,False
103,1287.05,False
104,1295.7,False
105,1312.26,False
106,1322.51,False
107,1342.66,False
108,1348.12,False
109,1374.34,False
110,1381.9,False
111,1393.05,False
112,1418.94,False
113,1423.91,False
114,1430.04,False
115,1433.78,False
116,1456.94,False
117,1462.62,False
118,1466.13,False
119,1472.97,False
120,1478.56,False
121,1481.67,False
122,1484.38,False
123,1493.92,False
124,1501.31,False
125,1504.51,False
126,1514.28,False
127,1548.04,False
128,1551.41,False
129,1577.1,False
130,1615.16,False
131,1636.2,False
132,1677.8,False
133,1710.17,False
134,1759.18,False
135,2804.14,False
136,2914.49,False
137,2956.11,False
138,2969.9,False
139,2970.35,False
140,2985.53,False
141,2991.33,False
142,2991.79,False
143,3003.0,False
144,3008.22,False
145,3021.4,False
146,3030.71,False
147,3032.01,False
148,3032.54,False
149,3039.69,False
150,3051.58,False
151,3055.32,False
152,3056.9,False
153,3063.77,False
154,3070.74,False
155,3075.37,False
156,3082.54,False
157,3095.11,False
158,3220.85,False
159,3314.61,False
160,3321.97,False
161,3453.44,False
162,3458.15,False
163,3466.04,False
164,3577.56,False
165,3667.54,False
