mode,frequency_cm-1,imaginary
1,16.8,False
2,19.27,False
3,27.93,False
4,28.89,False
5,35.29,False
6,43.72,False
7,50.32,False
8,51.03,False
9,56.82,False
10,59.98,False
11,62.75,False
12,69.33,False
13,77.38,False
14,82.9,False
15,92.19,False
16,93.34,False
17,100.87,False
18,107.33,False
19,116.5,False
20,119.24,False
21,123.91,False
22,127.9,False
23,136.89,False
24,155.5,False
25,172.74,False
26,176.59,False
27,187.35,False
28,206.99,False
29,212.16,False
30,216.32,False
31,235.6,False
32,271.39,False
33,275.69,False
34,280.98,False
35,292.64,False
36,300.76,False
37,309.73,False
38,329.51,False
39,342.8,False
40,345.02,False
41,350.68,False
42,373.34,False
43,377.76,False
44,397.73,False
45,409.36,False
46,428.47,False
47,449.16,False
48,459.43,False
49,473.77,False
50,480.45,False
51,511.86,False
52,525.04,False
53,533.09,False
54,569.3,False
55,608.17,False
56,610.75,False
57,655.04,False
58,669.18,False
59,678.24,False
60,717.8,False
61,730.86,False
62,751.68,False
63,767.34,False
64,775.38,False
65,792.21,False
66,839.72,False
67,866.59,False
68,877.46,False
69,878.06,False
70,891.83,False
71,911.77,False
72,919.34,False
73,927.39,False
74,935.89,False
75,971.25,False
76,984.8,False
77,986.72,False
78,990.8,False
79,993.71,False
80,1014.42,False
81,1019.77,False
82,1044.26,False
83,1057.56,False
84,1066.31,False
85,1068.19,False
86,1097.84,False
87,1102.56,False
88,1118.24,False
89,1120.03,False
90,1133.65,False
91,1148.56,False
92,1161.11,False
93,1163.43,False
94,1191.33,False
95,1209.89,False
96,1215.49,False
97,1223.75,False
98,1246.86,False
99,1248.05,False
100,1262.2,False
101,1280.4,False
102,1281.42,False
103,1283.04,False
104,1284.04,False
105,1300.85,False
106,1315.31,False
107,1328.76,False
108,1333.8,False
109,1347.86,False
110,1385.5,False
111,1394.43,False
112,1411.07,False
113,1423.8,False
114,1426.72,False
115,1435.44,False
116,1441.91,False
117,1445.01,False
118,1446.0,False
119,1448.29,False
120,1454.06,False
121,1456.12,False
122,1464.99,False
123,1467.24,False
124,1474.97,False
125,1475.75,False
126,1480.99,False
127,1491.68,False
128,1518.23,False
129,1581.89,False
130,1608.61,False
131,1620.88,False
132,1704.52,False
133,1715.1,False
134,1758.65,False
135,2881.61,False
136,2992.15,False
137,3010.04,False
138,3014.93,False
139,3015.87,False
140,3022.63,False
141,3032.78,False
142,3039.46,False
143,3039.76,False
144,3048.7,False
145,3049.99,False
146,3051.61,False
147,3075.01,False
148,3084.37,False
149,3085.05,False
150,3085.82,False
151,3086.5,False
152,3086.68,False
153,3099.6,False
154,3103.67,False
155,3105.3,False
156,3109.28,False
157,3125.86,False
158,3474.16,False
159,3476.15,False
160,3492.77,False
161,3520.19,False
162,3571.69,False
163,3582.98,False
164,3672.49,False
165,3733.57,False
