mode,frequency_cm-1,imaginary
1,9.67,False
2,13.63,False
3,18.72,False
4,21.93,False
5,24.99,False
6,29.12,False
7,33.19,False
8,39.24,False
9,43.33,False
10,51.07,False
11,54.53,False
12,61.06,False
13,67.76,False
14,67.9,False
15,82.13,False
16,87.75,False
17,88.46,False
18,98.54,False
19,119.51,False
20,124.86,False
21,151.75,False
22,159.95,False
23,165.99,False
24,171.19,False
25,177.27,False
26,188.55,False
27,198.47,False
28,207.65,False
29,210.77,False
30,232.95,False
31,240.5,False
32,251.31,False
33,255.21,False
34,277.65,False
35,291.79,False
36,292.58,False
37,313.84,False
38,332.22,False
39,352.66,False
40,356.31,False
41,377.88,False
42,391.18,False
43,405.01,False
44,416.2,False
45,419.1,False
46,438.89,False
47,439.79,False
48,465.47,False
49,507.91,False
50,515.34,False
51,553.33,False
52,578.86,False
53,600.57,False
54,609.95,False
55,625.58,False
56,645.74,False
57,659.55,False
58,688.64,False
59,697.99,False
60,706.98,False
61,726.96,False
62,734.17,False
63,772.16,False
64,779.13,False
65,789.47,False
66,819.5,False
67,866.37,False
68,875.59,False
69,875.96,False
70,894.28,False
71,901.26,False
72,915.48,False
73,927.55,False
74,934.54,False
75,936.85,False
76,975.05,False
77,992.49,False
78,1003.91,False
79,1008.45,False
80,1015.66,False
81,1036.67,False
82,1037.42,False
83,1077.61,False
84,1089.34,False
85,1104.75,False
86,1108.66,False
87,1118.88,False
88,1130.63,False
89,1139.06,False
90,1139.42,False
91,1160.43,False
92,1164.95,False
93,1189.17,False
94,1208.79,False
95,1210.73,False
96,1212.31,False
97,1222.02,False
98,1232.63,False
99,1246.14,False
100,1258.97,False
101,1264.81,False
102,1273.19,False
103,1282.17,False
104,1286.19,False
105,1294.42,False
106,1313.19,False
107,1328.74,False
108,1347.44,False
109,1364.69,False
110,1372.8,False
111,1392.9,False
112,1413.43,False
113,1416.54,False
114,1421.46,False
115,1434.78,False
116,1457.68,False
117,1462.69,False
118,1467.97,False
119,1468.87,False
120,1477.95,False
121,1483.47,False
122,1484.64,False
123,1494.87,False
124,1502.34,False
125,1504.62,False
126,1532.8,False
127,1545.3,False
128,1564.77,False
129,1567.64,False
130,1598.8,False
131,1650.28,False
132,1679.89,False
133,1718.46,False
134,1758.7,False
135,2913.83,False
136,2946.25,False
137,2971.34,False
138,2971.39,False
139,2983.17,False
140,2989.63,False
141,2990.04,False
142,2991.0,False
143,3001.26,False
144,3021.33,False
145,3025.84,False
146,3029.29,False
147,3031.48,False
148,3033.37,False
149,3035.49,False
150,3040.51,False
151,3054.04,False
152,3056.48,False
153,3067.41,False
154,3067.84,False
155,3076.5,False
156,3085.74,False
157,3095.34,False
158,3110.4,False
159,3262.51,False
160,3315.73,False
161,3395.68,False
162,3456.36,False
163,3647.28,False
164,3661.64,False
165,3664.72,False
