mode,frequency_cm-1,imaginary
1,2.37,False
2,6.82,False
3,12.87,False
4,17.11,False
5,19.31,False
6,32.69,False
7,35.58,False
8,38.03,False
9,39.81,False
10,45.3,False
11,48.33,False
12,55.81,False
13,60.34,False
14,65.86,False
15,68.7,False
16,82.61,False
17,84.77,False
18,87.76,False
19,90.12,False
20,93.59,False
21,95.23,False
22,103.56,False
23,112.91,False
24,117.84,False
25,120.97,False
26,123.99,False
27,126.55,False
28,140.34,False
29,146.76,False
30,149.41,False
31,153.97,False
32,156.8,False
33,164.9,False
34,169.08,False
35,178.44,False
36,186.96,False
37,213.01,False
38,219.84,False
39,230.55,False
40,231.47,False
41,238.59,False
42,250.87,False
43,253.91,False
44,267.64,False
45,273.28,False
46,292.06,False
47,294.14,False
48,297.26,False
49,317.26,False
50,334.61,False
51,338.29,False
52,361.97,False
53,364.61,False
54,381.98,False
55,396.38,False
56,409.63,False
57,412.51,False
58,420.58,False
59,451.48,False
60,456.56,False
61,463.49,False
62,480.4,False
63,486.73,False
64,489.01,False
65,498.02,False
66,527.79,False
67,533.89,False
68,553.36,False
69,581.19,False
70,587.16,False
71,592.05,False
72,599.52,False
73,607.46,False
74,617.32,False
75,623.43,False
76,647.85,False
77,656.83,False
78,672.35,False
79,692.39,False
80,701.01,False
81,708.19,False
82,728.34,False
83,736.34,False
84,769.35,False
85,777.03,False
86,795.81,False
87,806.12,False
88,818.64,False
89,863.07,False
90,865.06,False
91,866.56,False
92,873.84,False
93,877.61,False
94,894.4,False
95,896.28,False
96,917.17,False
97,919.1,False
98,925.56,False
99,931.06,False
100,934.39,False
101,948.19,False
102,977.71,False
103,992.09,False
104,994.63,False
105,1004.96,False
106,1008.74,False
107,1012.89,False
108,1020.37,False
109,1034.22,False
110,1035.29,False
111,1067.16,False
112,1078.86,False
113,1079.65,False
114,1104.99,False
115,1105.44,False
116,1117.69,False
117,1118.13,False
118,1125.55,False
119,1130.89,False
120,1139.52,False
121,1141.83,False
122,1159.32,False
123,1162.66,False
124,1170.2,False
125,1174.7,False
126,1194.61,False
127,1197.51,False
128,1212.06,False
129,1218.33,False
130,1220.15,False
131,1223.51,False
132,1226.65,False
133,1244.8,False
134,1255.55,False
135,1265.75,False
136,1267.81,False
137,1282.68,False
138,1284.97,False
139,1287.58,False
140,1300.94,False
141,1308.34,False
142,1317.38,False
143,1322.54,False
144,1326.39,False
145,1331.31,False
146,1339.29,False
147,1364.01,False
148,1365.66,False
149,1375.42,False
150,1388.54,False
151,1393.04,False
152,1397.36,False
153,1410.36,False
154,1419.48,False
155,1421.31,False
156,1435.44,False
157,1440.59,False
158,1449.04,False
159,1459.49,False
160,1463.04,False
161,1468.64,False
162,1472.95,False
163,1477.55,False
164,1479.79,False
165,1485.21,False
