mode,frequency_cm-1,imaginary
1,-5.87,True
2,9.14,False
3,10.87,False
4,15.63,False
5,16.6,False
6,26.5,False
7,29.69,False
8,31.87,False
9,38.32,False
10,43.82,False
11,52.35,False
12,58.08,False
13,59.71,False
14,64.24,False
15,70.04,False
16,71.62,False
17,85.31,False
18,88.05,False
19,95.92,False
20,96.42,False
21,100.57,False
22,107.43,False
23,114.12,False
24,115.79,False
25,123.02,False
26,126.5,False
27,129.63,False
28,134.09,False
29,136.35,False
30,151.94,False
31,155.4,False
32,167.65,False
33,173.16,False
34,185.48,False
35,202.65,False
36,218.09,False
37,229.88,False
38,234.69,False
39,244.11,False
40,257.66,False
41,267.51,False
42,270.8,False
43,273.53,False
44,290.61,False
45,292.22,False
46,296.78,False
47,315.83,False
48,327.86,False
49,336.81,False
50,354.52,False
51,369.59,False
52,374.3,False
53,394.68,False
54,408.46,False
55,417.19,False
56,420.72,False
57,438.44,False
58,449.29,False
59,459.57,False
60,475.35,False
61,483.04,False
62,488.61,False
63,493.36,False
64,507.83,False
65,526.04,False
66,529.35,False
67,552.25,False
68,554.82,False
69,555.71,False
70,583.77,False
71,596.62,False
72,605.68,False
73,612.79,False
74,624.53,False
75,655.73,False
76,659.14,False
77,676.08,False
78,682.48,False
79,695.91,False
80,702.27,False
81,726.29,False
82,734.25,False
83,743.34,False
84,769.63,False
85,773.55,False
86,786.47,False
87,806.48,False
88,818.21,False
89,863.25,False
90,864.31,False
91,865.43,False
92,875.11,False
93,890.65,False
94,894.43,False
95,896.04,False
96,916.41,False
97,918.79,False
98,924.12,False
99,926.26,False
100,928.66,False
101,948.6,False
102,979.99,False
103,990.96,False
104,1000.62,False
105,1003.32,False
106,1008.5,False
107,1012.58,False
108,1022.62,False
109,1023.49,False
110,1034.89,False
111,1066.48,False
112,1070.92,False
113,1081.04,False
114,1101.71,False
115,1106.34,False
116,1107.59,False
117,1118.09,False
118,1123.11,False
119,1125.93,False
120,1138.89,False
121,1141.99,False
122,1155.29,False
123,1161.7,False
124,1170.26,False
125,1174.91,False
126,1191.41,False
127,1195.09,False
128,1199.94,False
129,1212.89,False
130,1219.25,False
131,1220.52,False
132,1224.15,False
133,1239.48,False
134,1247.01,False
135,1264.92,False
136,1267.49,False
137,1273.38,False
138,1283.73,False
139,1294.76,False
140,1302.66,False
141,1308.29,False
142,1317.19,False
143,1321.43,False
144,1329.16,False
145,1331.13,False
146,1353.05,False
147,1364.99,False
148,1366.63,False
149,1376.18,False
150,1393.59,False
151,1396.27,False
152,1398.62,False
153,1409.13,False
154,1416.48,False
155,1419.85,False
156,1425.88,False
157,1446.87,False
158,1449.14,False
159,1450.25,False
160,1461.98,False
161,1465.31,False
162,1473.31,False
163,1474.7,False
164,1479.73,False
165,1482.13,False
