mode,frequency_cm-1,imaginary
1,12.85,False
2,14.23,False
3,17.16,False
4,20.58,False
5,28.5,False
6,31.7,False
7,41.96,False
8,44.84,False
9,50.89,False
10,54.0,False
11,58.79,False
12,64.81,False
13,69.42,False
14,76.4,False
15,86.84,False
16,92.63,False
17,93.5,False
18,99.77,False
19,105.45,False
20,120.8,False
21,124.0,False
22,129.05,False
23,137.99,False
24,141.42,False
25,149.18,False
26,157.31,False
27,165.79,False
28,171.86,False
29,175.4,False
30,176.2,False
31,193.03,False
32,205.78,False
33,206.33,False
34,217.83,False
35,274.26,False
36,289.35,False
37,312.25,False
38,316.02,False
39,338.36,False
40,340.74,False
41,359.2,False
42,373.88,False
43,378.82,False
44,381.27,False
45,391.83,False
46,405.82,False
47,432.76,False
48,462.69,False
49,475.46,False
50,478.33,False
51,502.45,False
52,527.28,False
53,549.97,False
54,568.81,False
55,573.14,False
56,610.37,False
57,648.83,False
58,661.66,False
59,687.49,False
60,715.26,False
61,722.98,False
62,729.49,False
63,757.56,False
64,779.46,False
65,793.76,False
66,840.74,False
67,850.17,False
68,876.65,False
69,878.63,False
70,893.95,False
71,908.3,False
72,915.66,False
73,922.92,False
74,924.58,False
75,934.05,False
76,988.56,False
77,990.64,False
78,999.08,False
79,1014.98,False
80,1029.71,False
81,1030.72,False
82,1060.62,False
83,1066.45,False
84,1073.11,False
85,1100.68,False
86,1101.71,False
87,1117.7,False
88,1118.78,False
89,1119.17,False
90,1134.28,False
91,1145.65,False
92,1160.5,False
93,1163.45,False
94,1205.53,False
95,1210.54,False
96,1212.6,False
97,1230.1,False
98,1237.9,False
99,1245.08,False
100,1260.8,False
101,1276.46,False
102,1280.0,False
103,1291.26,False
104,1293.54,False
105,1308.0,False
106,1315.7,False
107,1326.64,False
108,1346.61,False
109,1348.71,False
110,1385.39,False
111,1395.43,False
112,1403.79,False
113,1425.4,False
114,1427.11,False
115,1430.25,False
116,1436.32,False
117,1438.47,False
118,1444.81,False
119,1447.95,False
120,1449.73,False
121,1453.12,False
122,1455.77,False
123,1469.31,False
124,1475.38,False
125,1476.34,False
126,1482.43,False
127,1497.48,False
128,1536.44,False
129,1584.0,False
130,1608.49,False
131,1669.64,False
132,1715.25,False
133,1718.72,False
134,1745.37,False
135,2867.11,False
136,2986.2,False
137,3002.16,False
138,3011.5,False
139,3014.52,False
140,3015.07,False
141,3024.11,False
142,3032.57,False
143,3035.08,False
144,3041.46,False
145,3047.87,False
146,3067.57,False
147,3072.15,False
148,3075.93,False
149,3080.86,False
150,3085.5,False
151,3088.7,False
152,3093.5,False
153,3102.77,False
154,3106.5,False
155,3107.05,False
156,3110.85,False
157,3124.13,False
158,3415.14,False
159,3476.83,False
160,3477.62,False
161,3521.47,False
162,3561.72,False
163,3663.68,False
164,3726.0,False
165,3774.38,False
