mode,frequency_cm-1,imaginary
1,10.0,False
2,16.88,False
3,19.79,False
4,27.43,False
5,28.85,False
6,30.12,False
7,34.91,False
8,41.16,False
9,44.18,False
10,55.12,False
11,57.41,False
12,63.09,False
13,69.43,False
14,71.23,False
15,80.89,False
16,87.1,False
17,92.51,False
18,100.96,False
19,111.22,False
20,117.99,False
21,121.36,False
22,132.9,False
23,135.61,False
24,141.46,False
25,149.29,False
26,167.19,False
27,172.45,False
28,184.66,False
29,209.48,False
30,214.99,False
31,230.01,False
32,236.57,False
33,254.22,False
34,275.56,False
35,278.59,False
36,293.43,False
37,294.69,False
38,300.83,False
39,328.76,False
40,343.58,False
41,349.83,False
42,372.19,False
43,390.35,False
44,395.8,False
45,408.01,False
46,419.22,False
47,439.14,False
48,462.96,False
49,478.3,False
50,502.92,False
51,513.28,False
52,523.06,False
53,557.45,False
54,568.95,False
55,608.45,False
56,610.82,False
57,644.07,False
58,666.38,False
59,677.05,False
60,723.43,False
61,730.82,False
62,745.45,False
63,761.45,False
64,774.71,False
65,790.7,False
66,837.29,False
67,866.08,False
68,877.0,False
69,877.15,False
70,890.59,False
71,910.47,False
72,920.78,False
73,927.25,False
74,942.26,False
75,971.18,False
76,982.8,False
77,985.33,False
78,993.55,False
79,996.22,False
80,1014.13,False
81,1020.54,False
82,1054.77,False
83,1055.52,False
84,1068.03,False
85,1069.33,False
86,1097.82,False
87,1102.88,False
88,1118.23,False
89,1121.91,False
90,1133.89,False
91,1148.57,False
92,1162.11,False
93,1164.3,False
94,1191.77,False
95,1211.13,False
96,1215.23,False
97,1224.39,False
98,1244.95,False
99,1247.3,False
100,1262.92,False
101,1282.02,False
102,1282.27,False
103,1285.04,False
104,1287.02,False
105,1301.82,False
106,1316.26,False
107,1329.91,False
108,1336.26,False
109,1348.0,False
110,1385.58,False
111,1394.33,False
112,1417.26,False
113,1423.94,False
114,1427.31,False
115,1435.46,False
116,1441.86,False
117,1444.77,False
118,1446.57,False
119,1448.5,False
120,1453.36,False
121,1454.38,False
122,1456.53,False
123,1467.81,False
124,1475.04,False
125,1475.89,False
126,1481.21,False
127,1493.61,False
128,1521.17,False
129,1581.34,False
130,1610.07,False
131,1631.52,False
132,1714.25,False
133,1733.72,False
134,1757.54,False
135,2869.47,False
136,2989.52,False
137,3005.66,False
138,3012.23,False
139,3015.74,False
140,3022.11,False
141,3032.9,False
142,3038.79,False
143,3039.7,False
144,3047.48,False
145,3048.62,False
146,3050.52,False
147,3075.22,False
148,3082.3,False
149,3084.25,False
150,3085.98,False
151,3086.3,False
152,3086.45,False
153,3098.12,False
154,3104.26,False
155,3104.45,False
156,3109.3,False
157,3132.16,False
158,3448.41,False
159,3468.76,False
160,3472.37,False
161,3499.17,False
162,3519.84,False
163,3563.3,False
164,3735.91,False
165,3736.2,False
